RawTimestamp,LocalTime,HR_Original,HR_Buffered,PPG,GSR,Temperature
1743293612453,20:13:32.453,-1,-1,1350.91575091575,1.36108336108336,34.9068518121494
1743293612473,20:13:32.473,-1,-1,1323.07692307692,1.36108336108336,34.9068518121494
1743293612492,20:13:32.492,-1,-1,1306.95970695971,1.36108336108336,34.9068518121494
1743293612512,20:13:32.512,-1,-1,1296.7032967033,1.36108336108336,34.9068518121494
1743293612531,20:13:32.531,-1,-1,1276.92307692308,1.36108336108336,34.9068518121494
1743293612551,20:13:32.551,-1,-1,1273.99267399267,1.36063936063936,34.9068518121494
1743293612570,20:13:32.570,-1,-1,1282.05128205128,1.36063936063936,34.9068518121494
1743293612590,20:13:32.590,-1,-1,1276.92307692308,1.36063936063936,34.9068518121494
1743293612609,20:13:32.609,-1,-1,1269.59706959707,1.36063936063936,34.9068518121494
1743293612629,20:13:32.629,-1,-1,1262.27106227106,1.36063936063936,34.9068518121494
1743293612648,20:13:32.648,-1,-1,1268.86446886447,1.36063936063936,34.9068518121494
1743293612668,20:13:32.668,-1,-1,1266.66666666667,1.36063936063936,34.9068518121494
1743293612687,20:13:32.687,-1,-1,1260.07326007326,1.36019536019536,34.9068518121494
1743293612707,20:13:32.707,-1,-1,1260.80586080586,1.36019536019536,34.9068518121494
1743293612726,20:13:32.726,-1,-1,1249.08424908425,1.35975135975136,34.9068518121494
1743293612746,20:13:32.746,-1,-1,1232.96703296703,1.35975135975136,34.9068518121494
1743293612765,20:13:32.765,-1,-1,1241.75824175824,1.35975135975136,34.9068518121494
1743293612785,20:13:32.785,-1,-1,1311.35531135531,1.35975135975136,34.9068518121494
1743293612804,20:13:32.804,-1,-1,1428.57142857143,1.35930735930736,34.9068518121494
1743293612824,20:13:32.824,-1,-1,1552.38095238095,1.35886335886336,34.9068518121494
1743293612843,20:13:32.843,-1,-1,1648.35164835165,1.35886335886336,34.9068518121494
1743293612863,20:13:32.863,-1,-1,1726.00732600733,1.35841935841936,34.9068518121494
1743293612882,20:13:32.882,-1,-1,1792.67399267399,1.35841935841936,34.9068518121494
1743293612902,20:13:32.902,-1,-1,1832.23443223443,1.35753135753136,34.9118534252048
1743293612921,20:13:32.921,-1,-1,1847.61904761905,1.35708735708736,34.9118534252048
1743293612941,20:13:32.941,-1,-1,1853.47985347985,1.35708735708736,34.9118534252048
1743293612960,20:13:32.960,-1,-1,1851.28205128205,1.35708735708736,34.9118534252048
1743293612980,20:13:32.980,-1,-1,1832.96703296703,1.35664335664336,34.9118534252048
1743293612999,20:13:32.999,-1,-1,1802.1978021978,1.35664335664336,34.9118534252048
1743293613019,20:13:33.019,-1,-1,1765.56776556777,1.35664335664336,34.9118534252048
1743293613038,20:13:33.038,-1,-1,1723.80952380952,1.35664335664336,34.9118534252048
1743293613058,20:13:33.058,-1,-1,1663.00366300366,1.35619935619936,34.9118534252048
1743293613077,20:13:33.077,-1,-1,1609.52380952381,1.35575535575536,34.9118534252048
1743293613097,20:13:33.097,-1,-1,1568.49816849817,1.35575535575536,34.9118534252048
